EwEVersion,"6.6.7.17812 (compiled 28/02/2022)"
Date,"26/02/2023 11:47:50 AM"
ModelName,CS_model_V1_110722
EcosimScenario,"New Ecosim scenario"
TimeSeries,(none)
StartYear,2020

Data,"PredationMortality of Barracudas"

timestep\group,"Large sharks",
1,0.001837935
2,0.001837685
3,0.001837602
4,0.001837536
5,0.001837478
6,0.001837426
7,0.001837382
8,0.001837344
9,0.001837312
10,0.001837285
11,0.001837265
12,0.001837248
13,0.001837236
14,0.001837228
15,0.001837223
16,0.001837221
17,0.001837221
18,0.001837222
19,0.001837225
20,0.001837228
21,0.001837232
22,0.001837236
23,0.001837239
24,0.001837241
25,0.001837242
26,0.001837243
27,0.001837241
28,0.001837238
29,0.001837233
30,0.001837227
31,0.001837219
32,0.001837209
33,0.001837198
34,0.001837185
35,0.001837171
36,0.001837156
37,0.001837139
38,0.001837123
39,0.001837105
40,0.001837088
41,0.00183707
42,0.001837053
43,0.001837036
44,0.001837019
45,0.001837004
46,0.00183699
47,0.001836977
48,0.001836966
49,0.001836956
50,0.001836947
51,0.001836941
52,0.001836936
53,0.001836933
54,0.001836932
55,0.001836933
56,0.001836935
57,0.001836939
58,0.001836944
59,0.00183695
60,0.001836958
61,0.001836966
62,0.001836974
63,0.001836983
64,0.001836993
65,0.001837003
66,0.001837012
67,0.001837021
68,0.00183703
69,0.001837038
70,0.001837045
71,0.001837052
72,0.001837058
73,0.001837063
74,0.001837067
75,0.00183707
76,0.001837072
77,0.001837073
78,0.001837074
79,0.001837075
80,0.001837075
81,0.001837074
82,0.001837074
83,0.001837074
84,0.001837074
85,0.001837075
86,0.001837077
87,0.001837079
88,0.001837082
89,0.001837087
90,0.001837093
91,0.0018371
92,0.001837108
93,0.001837119
94,0.00183713
95,0.001837144
96,0.001837159
97,0.001837175
98,0.001837193
99,0.001837212
100,0.001837232
101,0.001837254
102,0.001837277
103,0.001837301
104,0.001837326
105,0.001837351
106,0.001837377
107,0.001837404
108,0.001837431
109,0.001837458
110,0.001837485
111,0.001837513
112,0.00183754
113,0.001837568
114,0.001837596
115,0.001837623
116,0.00183765
117,0.001837678
118,0.001837705
119,0.001837732
120,0.001837759
121,0.001837786
122,0.001837812
123,0.001837839
124,0.001837865
125,0.001837892
126,0.001837918
127,0.001837944
128,0.001837969
129,0.001837994
130,0.001838019
131,0.001838044
132,0.001838068
133,0.001838091
134,0.001838113
135,0.001838135
136,0.001838155
137,0.001838174
138,0.001838191
139,0.001838207
140,0.001838222
141,0.001838235
142,0.001838246
143,0.001838256
144,0.001838263
145,0.001838269
146,0.001838273
147,0.001838276
148,0.001838277
149,0.001838277
150,0.001838276
151,0.001838273
152,0.001838271
153,0.001838268
154,0.001838264
155,0.001838261
156,0.001838258
157,0.001838256
158,0.001838255
159,0.001838256
160,0.001838257
161,0.001838261
162,0.001838266
163,0.001838274
164,0.001838284
165,0.001838296
166,0.00183831
167,0.001838327
168,0.001838346
169,0.001838367
170,0.00183839
171,0.001838414
172,0.001838441
173,0.001838468
174,0.001838495
175,0.001838524
176,0.001838552
177,0.00183858
178,0.001838607
179,0.001838633
180,0.001838658
181,0.001838681
182,0.001838702
183,0.00183872
184,0.001838736
185,0.001838749
186,0.001838759
187,0.001838767
188,0.001838771
189,0.001838773
190,0.001838772
191,0.001838769
192,0.001838762
193,0.001838755
194,0.001838745
195,0.001838734
196,0.001838722
197,0.001838709
198,0.001838696
199,0.001838683
200,0.00183867
201,0.001838658
202,0.001838647
203,0.001838638
204,0.00183863
205,0.001838624
206,0.00183862
207,0.001838618
208,0.001838619
209,0.001838621
210,0.001838625
211,0.001838631
212,0.001838639
213,0.001838648
214,0.001838659
215,0.001838671
216,0.001838684
217,0.001838697
218,0.00183871
219,0.001838723
220,0.001838736
221,0.001838748
222,0.00183876
223,0.00183877
224,0.001838778
225,0.001838787
